Anio,CVE_ENT,CVE_MUN,Sexo,Edad,GpoCausa,ECNT,Casos,Poblacion,Prevalencia
2021,29,015,Hombre,Adultez,Neoplasias,Tumor o cáncer en genitales masculinos,1,8796.388,0.1136830253508599
2021,29,015,Hombre,Adultez,Enfermedades del sistema circulatorio,Aneurisma,2,8796.388,0.2273660507017198
2021,29,015,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad cerebrovascular,1,8796.388,0.1136830253508599
2021,29,015,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,8796.388,0.2273660507017198
2021,29,015,Hombre,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,8796.388,0.3410490760525797
2021,29,015,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,3,8796.388,0.3410490760525797
2021,29,015,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,10,8796.388,1.136830253508599
2021,29,015,Hombre,Pubertad,Enfermedades del sistema respiratorio,Asma,1,1883.276,0.5309896159670702
2021,29,015,Hombre,Pubertad,Enfermedades del sistema nervioso,Epilepsia,1,1883.276,0.5309896159670702
2021,29,015,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,4,1794.765,2.2287040364615978
2021,29,015,Hombre,Juventud,Enfermedades del sistema nervioso,Epilepsia,1,1794.765,0.5571760091153994
2021,29,015,Hombre,Juventud,Enfermedades del sistema nervioso,Parkinson,1,1794.765,0.5571760091153994
2021,29,015,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1794.765,0.5571760091153994
2021,29,015,Hombre,Juventud,Enfermedades del aparato genitourinario,Enfermedad renal,1,1794.765,0.5571760091153994
2021,29,015,Hombre,Infancia,Enfermedades del sistema nervioso,Epilepsia,1,1855.276,0.5390033612249605
2021,29,015,Hombre,Infancia,Neoplasias,"Tumor o cáncer en el sistema nervioso central: cerebro, encéfalo, médula espinal",1,1855.276,0.5390033612249605
2021,29,015,Hombre,Infancia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1855.276,0.5390033612249605
2021,29,015,Hombre,Adolescencia,Enfermedades del sistema respiratorio,Epoc,2,1870.983,1.0689567997143747
2021,29,015,Hombre,Adolescencia,Enfermedades del sistema respiratorio,Asma,2,1870.983,1.0689567997143747
2021,29,015,Hombre,Adolescencia,Trastornos mentales y del comportamiento,Esquizofrenia,1,1870.983,0.5344783998571874
2021,29,015,Hombre,Adolescencia,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,1870.983,0.5344783998571874
2021,29,015,Hombre,1a infancia,Enfermedades del aparato genitourinario,Enfermedad renal,1,1827.693,0.5471378398888653
2021,29,017,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,652.188,1.53330021404871
2021,29,017,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,2814.457,0.3553083241278868
2021,29,017,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,2,2814.457,0.7106166482557736
2021,29,017,Mujer,Adultez,Enfermedades del sistema circulatorio,Aneurisma,1,2814.457,0.3553083241278868
2021,29,017,Mujer,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,2814.457,0.3553083241278868
2021,29,017,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,2814.457,0.3553083241278868
2021,29,017,Mujer,Juventud,Enfermedades del sistema respiratorio,Asma,1,507.435,1.9706957541359977
2021,29,017,Mujer,Juventud,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,507.435,1.9706957541359977
2021,29,017,Mujer,Juventud,Enfermedades del sistema nervioso,Daño en el cerebro,1,507.435,1.9706957541359977
2021,29,017,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,507.435,3.9413915082719955
2021,29,017,Mujer,Adolescencia,Enfermedades del sistema respiratorio,Asma,1,519.498,1.9249352259296475
2021,29,017,Mujer,Adolescencia,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,519.498,1.9249352259296475
2021,29,017,Mujer,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,519.498,3.849870451859295
2021,29,017,Hombre,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,561.042,1.7823977527529131
2021,29,017,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,3,561.042,5.34719325825874
2021,29,017,Hombre,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,2539.278,0.3938127294451415
2021,29,017,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,3,2539.278,1.1814381883354246
2021,29,017,Hombre,Adultez,Enfermedades del aparato digestivo,Cirrosis hepática,1,2539.278,0.3938127294451415
2021,29,017,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,2539.278,0.3938127294451415
2021,29,017,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,1,2539.278,0.3938127294451415
2021,29,017,Hombre,Pubertad,Enfermedades del sistema respiratorio,Asma,1,543.65,1.8394187436769982
2021,29,017,Hombre,Pubertad,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,543.65,1.8394187436769982
2021,29,017,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,2,518.1,3.860258637328701
2021,29,017,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,518.1,1.9301293186643504
2021,29,017,Hombre,Juventud,Enfermedades del aparato genitourinario,Enfermedad renal,1,518.1,1.9301293186643504
2021,29,017,Hombre,Adolescencia,Enfermedades del sistema respiratorio,Asma,1,540.102,1.8515021236729359
2021,29,017,Hombre,Adolescencia,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,540.102,1.8515021236729359
2021,29,018,Mujer,Vejez,Enfermedades del oído y de la apófisis mastoides,Sordera,2,2265.783,0.8826970632227359
2021,29,018,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,5,2265.783,2.20674265805684
2021,29,018,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,2265.783,0.44134853161136794
2021,29,018,Mujer,Vejez,Enfermedades del sistema nervioso,Daño en el cerebro,1,2265.783,0.44134853161136794
2021,29,018,Mujer,Vejez,Neoplasias,"Tumor o cáncer en órganos reproductivos de la mujer: ovarios, útero, vagina, vulva, cuello uterino",1,2265.783,0.44134853161136794
2021,29,018,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,2265.783,0.8826970632227359
2021,29,018,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,2265.783,0.44134853161136794
2021,29,018,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,2265.783,0.44134853161136794
2021,29,018,Mujer,Adultez,Enfermedades del oído y de la apófisis mastoides,Sordera,2,9777.762,0.2045457846079706
2021,29,018,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,5,9777.762,0.5113644615199265
2021,29,018,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,2,9777.762,0.2045457846079706
2021,29,018,Mujer,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,9777.762,0.1022728923039853
2021,29,018,Mujer,Adultez,Enfermedades del sistema nervioso,Epilepsia,2,9777.762,0.2045457846079706
2021,29,018,Mujer,Adultez,Enfermedades del aparato digestivo,Hepatitis crónica no viral,1,9777.762,0.1022728923039853
2021,29,018,Mujer,Adultez,Neoplasias,"Tumor o cáncer en el sistema nervioso central: cerebro, encéfalo, médula espinal",1,9777.762,0.1022728923039853
2021,29,018,Mujer,Adultez,Neoplasias,Tumor o cáncer en Tiroides,1,9777.762,0.1022728923039853
2021,29,018,Mujer,Adultez,Enfermedades del sistema circulatorio,Aneurisma,3,9777.762,0.3068186769119559
2021,29,018,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,4,9777.762,0.4090915692159412
2021,29,018,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,6,9777.762,0.6136373538239118
2021,29,018,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Púrpura trombocitopénica,1,9777.762,0.1022728923039853
2021,29,018,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,5,9777.762,0.5113644615199265
2021,29,018,Mujer,Juventud,Enfermedades del sistema nervioso,Daño en el cerebro,1,1762.89,0.5672503672946128
2021,29,018,Mujer,Juventud,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,1762.89,0.5672503672946128
2021,29,018,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,4,1762.89,2.269001469178451
2021,29,018,Mujer,Juventud,Enfermedades del aparato genitourinario,Enfermedad renal,1,1762.89,0.5672503672946128
2021,29,018,Mujer,Adolescencia,Enfermedades del sistema respiratorio,Asma,1,1804.8,0.5540780141843972
2021,29,018,Mujer,Adolescencia,Enfermedades del sistema nervioso,Epilepsia,1,1804.8,0.5540780141843972
2021,29,018,Mujer,Adolescencia,Neoplasias,"Tumor o cáncer en vías respiratorias: tráquea, faringe o garganta o laringe",1,1804.8,0.5540780141843972
2021,29,018,Mujer,Adolescencia,Enfermedades del sistema circulatorio,Aneurisma,2,1804.8,1.1081560283687943
2021,29,018,Mujer,Adolescencia,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,1804.8,0.5540780141843972
2021,29,018,Mujer,Adolescencia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,1804.8,0.5540780141843972
2021,29,018,Mujer,Adolescencia,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,2,1804.8,1.1081560283687943
2021,29,018,Mujer,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,4,1804.8,2.2163120567375887
2021,29,018,Mujer,1a infancia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1749.136,0.5717108332342369
2021,29,018,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,1973.658,0.5066733952893562
2021,29,018,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Fibromialgia,1,1973.658,0.5066733952893562
2021,29,018,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,1973.658,0.5066733952893562
2021,29,018,Hombre,Vejez,Neoplasias,Tumor o cáncer en genitales masculinos,1,1973.658,0.5066733952893562
2021,29,018,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,1973.658,0.5066733952893562
2021,29,018,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,2,1973.658,1.0133467905787124
2021,29,018,Hombre,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,2,8932.793,0.22389413926864757
2021,29,018,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,4,8932.793,0.44778827853729514
2021,29,018,Hombre,Adultez,Enfermedades del sistema respiratorio,Enfisema,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,Enfermedades del aparato digestivo,Cirrosis hepática,2,8932.793,0.22389413926864757
2021,29,018,Hombre,Adultez,Neoplasias,Tumor o cáncer en riñón,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,Neoplasias,Tumor o cáncer en genitales masculinos,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,Enfermedades del sistema circulatorio,Aneurisma,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,Enfermedades del sistema circulatorio,Embolia,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,2,8932.793,0.22389413926864757
2021,29,018,Hombre,Adultez,Trastornos mentales y del comportamiento,Esquizofrenia,1,8932.793,0.11194706963432378
2021,29,018,Hombre,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,2,8932.793,0.22389413926864757
2021,29,018,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,6,8932.793,0.6716824178059426
2021,29,018,Hombre,Juventud,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,1822.596,0.5486679439656402
2021,29,018,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,3,1822.596,1.6460038318969208
2021,29,018,Hombre,Juventud,Neoplasias,Tumor o cáncer en genitales masculinos,1,1822.596,0.5486679439656402
2021,29,018,Hombre,Juventud,Enfermedades del sistema circulatorio,Aneurisma,1,1822.596,0.5486679439656402
2021,29,018,Hombre,Juventud,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,1822.596,0.5486679439656402
2021,29,018,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1822.596,0.5486679439656402
2021,29,018,Hombre,Adolescencia,Enfermedades del sistema respiratorio,Asma,1,1899.996,0.5263168975092579
2021,29,018,Hombre,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,3,1899.996,1.5789506925277736
2021,29,018,Hombre,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Púrpura trombocitopénica,1,1899.996,0.5263168975092579
2021,29,018,Hombre,1a infancia,Enfermedades del sistema nervioso,Daño en el cerebro,1,1856.035,0.5387829432095838
2021,29,019,Mujer,Vejez,Enfermedades del sistema respiratorio,Epoc,1,1273.348,0.7853312684356515
2021,29,019,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,1273.348,0.7853312684356515
2021,29,019,Mujer,Vejez,Neoplasias,Tumor o cáncer en Tiroides,1,1273.348,0.7853312684356515
2021,29,019,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1273.348,0.7853312684356515
2021,29,019,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,1273.348,0.7853312684356515
2021,29,019,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,5495.01,0.18198329029428517
2021,29,019,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,1,5495.01,0.18198329029428517
2021,29,019,Mujer,Adultez,Neoplasias,"Tumor o cáncer en vías urinarias: vejiga, uréter, uretra",1,5495.01,0.18198329029428517
2021,29,019,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,5495.01,0.5459498708828555
2021,29,019,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,5495.01,0.36396658058857034
2021,29,019,Mujer,Pubertad,Enfermedades del sistema respiratorio,Asma,1,1010.291,0.989813825917483
2021,29,019,Mujer,Juventud,Enfermedades del sistema respiratorio,Asma,1,990.728,1.009358774557699
2021,29,019,Mujer,Juventud,Enfermedades del aparato digestivo,Hepatitis crónica no viral,1,990.728,1.009358774557699
2021,29,019,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,990.728,1.009358774557699
2021,29,019,Mujer,Juventud,Enfermedades del aparato genitourinario,Enfermedad renal,1,990.728,1.009358774557699
2021,29,019,Mujer,Adolescencia,Enfermedades del sistema nervioso,Epilepsia,1,1014.281,0.9859200754031674
2021,29,019,Mujer,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,1014.281,1.9718401508063348
2021,29,019,Hombre,Vejez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,1074.151,0.9309678062022936
2021,29,019,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,1074.151,0.9309678062022936
2021,29,019,Hombre,Vejez,Neoplasias,Tumor o cáncer en páncreas,1,1074.151,0.9309678062022936
2021,29,019,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,3,4861.619,0.617078384793214
2021,29,019,Hombre,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,4861.619,0.20569279493107132
2021,29,019,Hombre,Adultez,Enfermedades del aparato digestivo,Cirrosis hepática,1,4861.619,0.20569279493107132
2021,29,019,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,4861.619,0.20569279493107132
2021,29,019,Hombre,Pubertad,Enfermedades del sistema respiratorio,Asma,1,1040.855,0.9607486153210582
2021,29,019,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,1,991.937,1.008128540421418
2021,29,019,Hombre,Juventud,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,991.937,1.008128540421418
2021,29,019,Hombre,Juventud,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,991.937,1.008128540421418
2021,29,019,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,991.937,2.016257080842836
2021,29,019,Hombre,Infancia,Enfermedades del aparato genitourinario,Enfermedad renal,1,1025.381,0.9752472495589443
2021,29,022,Mujer,Vejez,Enfermedades del sistema respiratorio,Asma,1,369.723,2.7047275933604347
2021,29,022,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,2,1595.506,1.2535208266217739
2021,29,022,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1595.506,0.6267604133108869
2021,29,022,Mujer,Pubertad,Enfermedades del sistema respiratorio,Asma,1,293.344,3.408966946656485
2021,29,022,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,333.035,3.002687405227679
2021,29,022,Hombre,Vejez,Neoplasias,"Tumor o cáncer en vías urinarias: vejiga, uréter, uretra",1,333.035,3.002687405227679
2021,29,022,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,333.035,3.002687405227679
2021,29,022,Hombre,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,1507.319,0.6634295726385722
2021,29,022,Hombre,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,1507.319,0.6634295726385722
2021,29,022,Hombre,Adolescencia,Neoplasias,Leucemia,1,320.605,3.1191029459927324
2021,29,023,Mujer,Vejez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,4,1541.042,2.5956463224233994
2021,29,023,Mujer,Vejez,Enfermedades del sistema respiratorio,Epoc,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades del sistema respiratorio,Asma,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades del sistema nervioso,Parkinson,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades del aparato digestivo,Hígado graso,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,1541.042,1.2978231612116997
2021,29,023,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,1541.042,0.6489115806058499
2021,29,023,Mujer,Adultez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,4,6650.215,0.6014843129131916
2021,29,023,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,5,6650.215,0.7518553911414894
2021,29,023,Mujer,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del sistema respiratorio,Enfisema,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del aparato digestivo,Hígado graso,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Neoplasias,Tumor o cáncer en pulmón,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del sistema circulatorio,Embolia,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,6650.215,0.3007421564565958
2021,29,023,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,6650.215,0.45111323468489367
2021,29,023,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,6,6650.215,0.9022264693697873
2021,29,023,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,1,6650.215,0.1503710782282979
2021,29,023,Mujer,Pubertad,Enfermedades del sistema respiratorio,Asma,1,1222.683,0.8178734798799034
2021,29,023,Mujer,Pubertad,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1222.683,0.8178734798799034
2021,29,023,Mujer,Juventud,Enfermedades del sistema respiratorio,Asma,1,1199.006,0.8340241833652209
2021,29,023,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1199.006,0.8340241833652209
2021,29,023,Mujer,Adolescencia,Enfermedades del sistema respiratorio,Asma,2,1227.511,1.6293133014693961
2021,29,023,Mujer,Adolescencia,Neoplasias,Leucemia,1,1227.511,0.8146566507346981
2021,29,023,Mujer,Adolescencia,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,1227.511,1.6293133014693961
2021,29,023,Mujer,1a infancia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,2,1189.652,1.6811639033935974
2021,29,023,Hombre,Vejez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,1317.207,0.7591821179207215
2021,29,023,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,2,1317.207,1.518364235841443
2021,29,023,Hombre,Vejez,Enfermedades del sistema respiratorio,Asma,2,1317.207,1.518364235841443
2021,29,023,Hombre,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,1317.207,0.7591821179207215
2021,29,023,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,1317.207,0.7591821179207215
2021,29,023,Hombre,Vejez,Enfermedades del sistema nervioso,Alzheimer,1,1317.207,0.7591821179207215
2021,29,023,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,3,1317.207,2.2775463537621645
2021,29,023,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,1317.207,0.7591821179207215
2021,29,023,Hombre,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,2,5961.689,0.3354753996728108
2021,29,023,Hombre,Adultez,Enfermedades del sistema respiratorio,Epoc,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,6,5961.689,1.0064261990184324
2021,29,023,Hombre,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),3,5961.689,0.5032130995092162
2021,29,023,Hombre,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema nervioso,Parálisis cerebral,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema nervioso,Parkinson,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema nervioso,Esclerosis,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades de la piel y el tejido subcutáneo,Lupus,2,5961.689,0.3354753996728108
2021,29,023,Hombre,Adultez,Enfermedades del aparato digestivo,Hígado graso,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Neoplasias,Tumor o cáncer en genitales masculinos,2,5961.689,0.3354753996728108
2021,29,023,Hombre,Adultez,Neoplasias,"Tumor o cáncer en Órganos digestivos:esófago, estómago, intestinos, ano",1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema circulatorio,Aneurisma,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,5961.689,0.3354753996728108
2021,29,023,Hombre,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Trastornos mentales y del comportamiento,Esquizofrenia,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,5961.689,0.5032130995092162
2021,29,023,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,3,5961.689,0.5032130995092162
2021,29,023,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Púrpura trombocitopénica,1,5961.689,0.1677376998364054
2021,29,023,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,2,5961.689,0.3354753996728108
2021,29,023,Hombre,Pubertad,Enfermedades del sistema nervioso,Epilepsia,1,1276.377,0.7834675805032526
2021,29,023,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,4,1216.389,3.2884217137774185
2021,29,023,Hombre,Juventud,Trastornos mentales y del comportamiento,Autismo,1,1216.389,0.8221054284443546
2021,29,023,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,1216.389,1.6442108568887093
2021,29,023,Hombre,Infancia,Enfermedades del sistema nervioso,Epilepsia,1,1257.4,0.7952918721170669
2021,29,023,Hombre,Adolescencia,Enfermedades del sistema respiratorio,Asma,2,1268.045,1.5772310919565156
2021,29,023,Hombre,Adolescencia,Enfermedades del sistema nervioso,Epilepsia,1,1268.045,0.7886155459782578
2021,29,024,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,2,1657.183,1.2068673164038008
